profile_id_1,profile_id_2,pair_ID,wage_1,wage_2,mangender_1,mangender_2,flexschedule_1,flexschedule_2,parental_1,parental_2,skillsdev_1,skillsdev_2
33,131,5303,-5%,+5%,F,M,no influence,entirely flexible schedue,3 extra days,3 extra days,high,moderate
33,132,5304,-5%,+5%,F,M,no influence,entirely flexible schedue,3 extra days,3 extra days,high,high
33,133,5305,-5%,+5%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,low
33,134,5306,-5%,+5%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,moderate
33,135,5307,-5%,+5%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,high
33,136,5308,-5%,+5%,F,F,no influence,no influence,3 extra days,no additional leave,high,low
33,137,5309,-5%,+5%,F,F,no influence,no influence,3 extra days,no additional leave,high,moderate
33,138,5310,-5%,+5%,F,F,no influence,no influence,3 extra days,no additional leave,high,high
33,139,5311,-5%,+5%,F,F,no influence,no influence,3 extra days,3 extra days,high,low
33,140,5312,-5%,+5%,F,F,no influence,no influence,3 extra days,3 extra days,high,moderate
33,142,5313,-5%,+5%,F,F,no influence,no influence,3 extra days,one extra week,high,low
33,143,5314,-5%,+5%,F,F,no influence,no influence,3 extra days,one extra week,high,moderate
33,145,5315,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
33,146,5316,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
33,147,5317,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
33,148,5318,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
33,149,5319,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
33,151,5320,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
33,152,5321,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
33,154,5322,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,low
33,155,5323,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,moderate
33,156,5324,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,high
33,157,5325,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,3 extra days,high,low
33,158,5326,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,3 extra days,high,moderate
33,160,5327,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,one extra week,high,low
33,161,5328,-5%,+5%,F,F,no influence,entirely flexible schedue,3 extra days,one extra week,high,moderate
33,163,5329,-5%,+10%,F,M,no influence,no influence,3 extra days,no additional leave,high,low
33,164,5330,-5%,+10%,F,M,no influence,no influence,3 extra days,no additional leave,high,moderate
33,165,5331,-5%,+10%,F,M,no influence,no influence,3 extra days,no additional leave,high,high
33,166,5332,-5%,+10%,F,M,no influence,no influence,3 extra days,3 extra days,high,low
33,167,5333,-5%,+10%,F,M,no influence,no influence,3 extra days,3 extra days,high,moderate
33,168,5334,-5%,+10%,F,M,no influence,no influence,3 extra days,3 extra days,high,high
33,169,5335,-5%,+10%,F,M,no influence,no influence,3 extra days,one extra week,high,low
33,170,5336,-5%,+10%,F,M,no influence,no influence,3 extra days,one extra week,high,moderate
33,171,5337,-5%,+10%,F,M,no influence,no influence,3 extra days,one extra week,high,high
33,172,5338,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
33,173,5339,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
33,174,5340,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
33,175,5341,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
33,176,5342,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
33,177,5343,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,high
33,178,5344,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
33,179,5345,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
33,180,5346,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,high
33,181,5347,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,no additional leave,high,low
33,182,5348,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,no additional leave,high,moderate
33,183,5349,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,no additional leave,high,high
33,184,5350,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,3 extra days,high,low
33,185,5351,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,3 extra days,high,moderate
33,186,5352,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,3 extra days,high,high
33,187,5353,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,low
33,188,5354,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,moderate
33,189,5355,-5%,+10%,F,M,no influence,entirely flexible schedue,3 extra days,one extra week,high,high
33,190,5356,-5%,+10%,F,F,no influence,no influence,3 extra days,no additional leave,high,low
33,191,5357,-5%,+10%,F,F,no influence,no influence,3 extra days,no additional leave,high,moderate
33,192,5358,-5%,+10%,F,F,no influence,no influence,3 extra days,no additional leave,high,high
33,193,5359,-5%,+10%,F,F,no influence,no influence,3 extra days,3 extra days,high,low
33,194,5360,-5%,+10%,F,F,no influence,no influence,3 extra days,3 extra days,high,moderate
33,196,5361,-5%,+10%,F,F,no influence,no influence,3 extra days,one extra week,high,low
33,197,5362,-5%,+10%,F,F,no influence,no influence,3 extra days,one extra week,high,moderate
33,199,5363,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,low
33,200,5364,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,moderate
33,201,5365,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,no additional leave,high,high
33,202,5366,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,low
33,203,5367,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,3 extra days,high,moderate
33,205,5368,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,low
33,206,5369,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,3 extra days,one extra week,high,moderate
33,208,5370,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,low
33,209,5371,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,moderate
33,210,5372,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,no additional leave,high,high
33,211,5373,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,3 extra days,high,low
33,212,5374,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,3 extra days,high,moderate
33,214,5375,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,one extra week,high,low
33,215,5376,-5%,+10%,F,F,no influence,entirely flexible schedue,3 extra days,one extra week,high,moderate
34,37,5377,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,38,5378,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,39,5379,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,40,5380,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,41,5381,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,42,5382,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,46,5383,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,47,5384,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,48,5385,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,49,5386,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,50,5387,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,51,5388,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,55,5389,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,low,low
34,56,5390,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,low,moderate
34,57,5391,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,low,high
34,58,5392,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,low,low
34,59,5393,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,low,moderate
34,60,5394,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,low,high
34,61,5395,-5%,same,F,M,no influence,no influence,one extra week,one extra week,low,low
34,62,5396,-5%,same,F,M,no influence,no influence,one extra week,one extra week,low,moderate
34,63,5397,-5%,same,F,M,no influence,no influence,one extra week,one extra week,low,high
34,64,5398,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,65,5399,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,66,5400,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,67,5401,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,68,5402,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,69,5403,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,70,5404,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
34,71,5405,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
34,72,5406,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
34,73,5407,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,74,5408,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,75,5409,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,76,5410,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,77,5411,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,78,5412,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,79,5413,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,low
34,80,5414,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,moderate
34,81,5415,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,high
34,82,5416,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,low,low
34,83,5417,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,low,moderate
34,84,5418,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,low,high
34,85,5419,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,low,low
34,86,5420,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,low,moderate
34,87,5421,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,low,high
34,91,5422,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,92,5423,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,93,5424,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,94,5425,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,95,5426,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,96,5427,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,100,5428,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,101,5429,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,102,5430,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,103,5431,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,104,5432,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,105,5433,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,109,5434,-5%,+5%,F,M,no influence,no influence,one extra week,no additional leave,low,low
34,110,5435,-5%,+5%,F,M,no influence,no influence,one extra week,no additional leave,low,moderate
34,111,5436,-5%,+5%,F,M,no influence,no influence,one extra week,no additional leave,low,high
34,112,5437,-5%,+5%,F,M,no influence,no influence,one extra week,3 extra days,low,low
34,113,5438,-5%,+5%,F,M,no influence,no influence,one extra week,3 extra days,low,moderate
34,114,5439,-5%,+5%,F,M,no influence,no influence,one extra week,3 extra days,low,high
34,115,5440,-5%,+5%,F,M,no influence,no influence,one extra week,one extra week,low,low
34,116,5441,-5%,+5%,F,M,no influence,no influence,one extra week,one extra week,low,moderate
34,117,5442,-5%,+5%,F,M,no influence,no influence,one extra week,one extra week,low,high
34,118,5443,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,119,5444,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,120,5445,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,121,5446,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,122,5447,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,123,5448,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,124,5449,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
34,125,5450,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
34,126,5451,-5%,+5%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
34,127,5452,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,128,5453,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,129,5454,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,130,5455,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,131,5456,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,132,5457,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,133,5458,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,low
34,134,5459,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,moderate
34,135,5460,-5%,+5%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,high
34,136,5461,-5%,+5%,F,F,no influence,no influence,one extra week,no additional leave,low,low
34,137,5462,-5%,+5%,F,F,no influence,no influence,one extra week,no additional leave,low,moderate
34,138,5463,-5%,+5%,F,F,no influence,no influence,one extra week,no additional leave,low,high
34,139,5464,-5%,+5%,F,F,no influence,no influence,one extra week,3 extra days,low,low
34,140,5465,-5%,+5%,F,F,no influence,no influence,one extra week,3 extra days,low,moderate
34,141,5466,-5%,+5%,F,F,no influence,no influence,one extra week,3 extra days,low,high
34,145,5467,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,146,5468,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,147,5469,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,148,5470,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,149,5471,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,150,5472,-5%,+5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,154,5473,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,155,5474,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,156,5475,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,157,5476,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,158,5477,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,159,5478,-5%,+5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,163,5479,-5%,+10%,F,M,no influence,no influence,one extra week,no additional leave,low,low
34,164,5480,-5%,+10%,F,M,no influence,no influence,one extra week,no additional leave,low,moderate
34,165,5481,-5%,+10%,F,M,no influence,no influence,one extra week,no additional leave,low,high
34,166,5482,-5%,+10%,F,M,no influence,no influence,one extra week,3 extra days,low,low
34,167,5483,-5%,+10%,F,M,no influence,no influence,one extra week,3 extra days,low,moderate
34,168,5484,-5%,+10%,F,M,no influence,no influence,one extra week,3 extra days,low,high
34,169,5485,-5%,+10%,F,M,no influence,no influence,one extra week,one extra week,low,low
34,170,5486,-5%,+10%,F,M,no influence,no influence,one extra week,one extra week,low,moderate
34,171,5487,-5%,+10%,F,M,no influence,no influence,one extra week,one extra week,low,high
34,172,5488,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,173,5489,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,174,5490,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,175,5491,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,176,5492,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,177,5493,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,178,5494,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,low
34,179,5495,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,moderate
34,180,5496,-5%,+10%,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,low,high
34,181,5497,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,182,5498,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,183,5499,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,184,5500,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,185,5501,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,186,5502,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
34,187,5503,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,low
34,188,5504,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,moderate
34,189,5505,-5%,+10%,F,M,no influence,entirely flexible schedue,one extra week,one extra week,low,high
34,190,5506,-5%,+10%,F,F,no influence,no influence,one extra week,no additional leave,low,low
34,191,5507,-5%,+10%,F,F,no influence,no influence,one extra week,no additional leave,low,moderate
34,192,5508,-5%,+10%,F,F,no influence,no influence,one extra week,no additional leave,low,high
34,193,5509,-5%,+10%,F,F,no influence,no influence,one extra week,3 extra days,low,low
34,194,5510,-5%,+10%,F,F,no influence,no influence,one extra week,3 extra days,low,moderate
34,195,5511,-5%,+10%,F,F,no influence,no influence,one extra week,3 extra days,low,high
34,199,5512,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,low
34,200,5513,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,moderate
34,201,5514,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,low,high
34,202,5515,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,low
34,203,5516,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,moderate
34,204,5517,-5%,+10%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,low,high
34,208,5518,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,low
34,209,5519,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,moderate
34,210,5520,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,low,high
34,211,5521,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,low
34,212,5522,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,moderate
34,213,5523,-5%,+10%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,low,high
35,37,5524,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,low
35,38,5525,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,moderate
35,39,5526,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,high
35,40,5527,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,low
35,41,5528,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,moderate
35,42,5529,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,high
35,43,5530,-5%,-5%,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,moderate,low
35,46,5531,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,low
35,47,5532,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,moderate
35,48,5533,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,high
35,49,5534,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,low
35,50,5535,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,moderate
35,51,5536,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,high
35,52,5537,-5%,-5%,F,F,no influence,entirely flexible schedue,one extra week,one extra week,moderate,low
35,55,5538,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,moderate,low
35,56,5539,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,moderate,moderate
35,57,5540,-5%,same,F,M,no influence,no influence,one extra week,no additional leave,moderate,high
35,58,5541,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,moderate,low
35,59,5542,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,moderate,moderate
35,60,5543,-5%,same,F,M,no influence,no influence,one extra week,3 extra days,moderate,high
35,61,5544,-5%,same,F,M,no influence,no influence,one extra week,one extra week,moderate,low
35,62,5545,-5%,same,F,M,no influence,no influence,one extra week,one extra week,moderate,moderate
35,63,5546,-5%,same,F,M,no influence,no influence,one extra week,one extra week,moderate,high
35,64,5547,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,low
35,65,5548,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,moderate
35,66,5549,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,high
35,67,5550,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,low
35,68,5551,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,moderate
35,69,5552,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,high
35,70,5553,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,moderate,low
35,71,5554,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,moderate,moderate
35,72,5555,-5%,same,F,M,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,moderate,high
35,73,5556,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,low
35,74,5557,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,moderate
35,75,5558,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,high
35,76,5559,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,low
35,77,5560,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,moderate
35,78,5561,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,high
35,79,5562,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,moderate,low
35,80,5563,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,moderate,moderate
35,81,5564,-5%,same,F,M,no influence,entirely flexible schedue,one extra week,one extra week,moderate,high
35,82,5565,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,moderate,low
35,83,5566,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,moderate,moderate
35,84,5567,-5%,same,F,F,no influence,no influence,one extra week,no additional leave,moderate,high
35,85,5568,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,moderate,low
35,86,5569,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,moderate,moderate
35,87,5570,-5%,same,F,F,no influence,no influence,one extra week,3 extra days,moderate,high
35,88,5571,-5%,same,F,F,no influence,no influence,one extra week,one extra week,moderate,low
35,91,5572,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,low
35,92,5573,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,moderate
35,93,5574,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,no additional leave,moderate,high
35,94,5575,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,low
35,95,5576,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,moderate
35,96,5577,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,3 extra days,moderate,high
35,97,5578,-5%,same,F,F,no influence,1 hour flexibility at start and end of workday,one extra week,one extra week,moderate,low
35,100,5579,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,low
35,101,5580,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,moderate
35,102,5581,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,no additional leave,moderate,high
35,103,5582,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,low
35,104,5583,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,moderate
35,105,5584,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,3 extra days,moderate,high
35,106,5585,-5%,same,F,F,no influence,entirely flexible schedue,one extra week,one extra week,moderate,low
35,109,5586,-5%,+5%,F,M,no influence,no influence,one extra week,no additional leave,moderate,low
35,110,5587,-5%,+5%,F,M,no influence,no influence,one extra week,no additional leave,moderate,moderate
